Product,Price,Rating,Description,Url,Product Review ID
Wings Nuvobook Pro Aluminium Alloy Metal Body Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Window...,"₹41,990",4.2,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-pro-aluminium-alloy-metal-body-intel-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-wl-nuvobook-pro-gry-thin-light-laptop/p/itm42523abf83ab7?pid=COMGQHYFAHNUVFY9&lid=LSTCOMGQHYFAHNUVFY9HTHRNO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_471&otracker=search&otracker1=search&fm=organic&iid=en_kBdz_rQ2YS8uIhB_go6W9ji-YPruVLpAcNy5giRUSmljU8_dCVvrxyqO6_oo2zlRqimitmsnliumKbQu0lihEA%3D%3D&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
Wings Nuvobook S2 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows ...,"₹26,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s2-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-s2-blu-thin-light-laptop/p/itmefeb8645d5fab?pid=COMGQHYFC9QMHUVW&lid=LSTCOMGQHYFC9QMHUVWSENJIG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_472&otracker=search&otracker1=search&fm=organic&iid=en_kBdz_rQ2YS8uIhB_go6W9ji-YPruVLpAcNy5giRUSmmri__6uYe4rexN_fqwaLxVl3pJI5fODKsv9-GT2H9fNg%3D%3D&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
Lenovo ThinkPad 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin a...,"₹50,990",3.9,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/lenovo-thinkpad-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-tb15-g4-iap-thin-light-laptop/p/itm3b1d014db04bd?pid=COMGP22NPAFSWBXD&lid=LSTCOMGP22NPAFSWBXDKFVOPO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_473&otracker=search&otracker1=search&fm=organic&iid=bc5555e0-c771-4cb0-8fb2-8c7c98827d20.COMGP22NPAFSWBXD.SEARCH&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
HP 255 G9 841W6pa Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹26,890",3.9,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Domestic Warrenty,/hp-255-g9-841w6pa-ryzen-3-dual-core-8-gb-512-gb-ssd-dos-6e3z0pa-laptop/p/itm4beacda3f5a12?pid=COMGRDEXFPKNER34&lid=LSTCOMGRDEXFPKNER346OYYKV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_474&otracker=search&otracker1=search&fm=organic&iid=bc5555e0-c771-4cb0-8fb2-8c7c98827d20.COMGRDEXFPKNER34.SEARCH&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
Lenovo V15 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/DOS) V15 G2 ALC Thin and Light Laptop,"₹34,990",3.8,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/lenovo-v15-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-dos-g2-alc-thin-light-laptop/p/itmffee359f96c0e?pid=COMGQ2PC99TPSYF7&lid=LSTCOMGQ2PC99TPSYF7UVJRXB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_475&otracker=search&otracker1=search&fm=organic&iid=bc5555e0-c771-4cb0-8fb2-8c7c98827d20.COMGQ2PC99TPSYF7.SEARCH&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
ASUS TUF Gaming F15 - AI Powered Gaming Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 ...,"₹56,990",4.3,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,/asus-tuf-gaming-f15-ai-powered-core-i5-11th-gen-11260h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-70-w-fx506hf-hn076w-laptop/p/itm9fecadb1da44e?pid=COMGS2AJW4JAADNU&lid=LSTCOMGS2AJW4JAADNUOQ0UOB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_476&otracker=search&otracker1=search&fm=organic&iid=bc5555e0-c771-4cb0-8fb2-8c7c98827d20.COMGS2AJW4JAADNU.SEARCH&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-red-thin-light-laptop/p/itm0163ee263bad7?pid=COMGQHYFSTFZQSDH&lid=LSTCOMGQHYFSTFZQSDHT7TZCW&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_477&otracker=search&otracker1=search&fm=organic&iid=en_kBdz_rQ2YS8uIhB_go6W9ji-YPruVLpAcNy5giRUSmlRnr51lQa8328J97qO4GGagJ4-Rbup-DRtDvdM0uCuYw%3D%3D&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-blu-thin-light-laptop/p/itm3e950f390a28b?pid=COMGQHYFHBVGAFNG&lid=LSTCOMGQHYFHBVGAFNGFHV5VP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_478&otracker=search&otracker1=search&fm=organic&iid=en_kBdz_rQ2YS8uIhB_go6W9ji-YPruVLpAcNy5giRUSmlKQglvTPfoYEBxNnM3myXJzjPWICRrKih9hhodumf8Rg%3D%3D&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,"₹58,390",4.4,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty",/hp-pavilion-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm65f38d574f453?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSEDKBVV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_479&otracker=search&otracker1=search&fm=organic&iid=bc5555e0-c771-4cb0-8fb2-8c7c98827d20.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302W...,"₹38,990",4.4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,/asus-vivobook-k15-oled-2022-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-k513ea-l302ws-thin-light-laptop/p/itmbf6dcb3c37c38?pid=COMG87FFTTGFCKBS&lid=LSTCOMG87FFTTGFCKBSBDEXFX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_20_480&otracker=search&otracker1=search&fm=organic&iid=bc5555e0-c771-4cb0-8fb2-8c7c98827d20.COMG87FFTTGFCKBS.SEARCH&ppt=None&ppn=None&ssid=yjsk8ddxo00000001699377456453&qH=c5d334db81c10595,20
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹1,11,990",4.4,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irh8-gaming-laptop/p/itm0a107f7d8e2af?pid=COMGRC9RWM59MRYP&lid=LSTCOMGRC9RWM59MRYPQBPTVD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_481&otracker=search&otracker1=search&fm=organic&iid=en_miNNhhyFUreVvcA_vb4BG93LN7VFbE6mXhVL4tTa5qmnToqDPFwI-KDa08SudNq6WlEzWJpj-bPSzTb5_-szzQ%3D%3D&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX65...,"₹55,990",4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,/msi-bravo-15-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6500m-144-hz-b5ed-035in-gaming-laptop/p/itm5bae12ee85e74?pid=COMGNY4F2QYD87BE&lid=LSTCOMGNY4F2QYD87BE9H9O25&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_482&otracker=search&otracker1=search&fm=organic&iid=en_miNNhhyFUreVvcA_vb4BG93LN7VFbE6mXhVL4tTa5qnpTV2LqNL_qgiDv9s9qjcg6288YJuJmDj1L7XDyw-07A%3D%3D&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
MSI GF63 Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,"₹56,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-In Warranty Term,/msi-gf63-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-thin-11uc-867in-gaming-laptop/p/itmb935f13d472ed?pid=COMGEY8WQXQVBTZB&lid=LSTCOMGEY8WQXQVBTZBGPNKUB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_483&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMGEY8WQXQVBTZB.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
ASUS Zenbook 13 Intel EVO Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) UX325EA-KG502WS ...,"₹53,999",4.4,Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Display1 Year onsite warranty,/asus-zenbook-13-intel-evo-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-ux325ea-kg502ws-thin-light-laptop/p/itm328ab076c3008?pid=COMGBHPF5KYEV3PN&lid=LSTCOMGBHPF5KYEV3PNX21B0R&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_484&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMGBHPF5KYEV3PN.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Acer Aspire 7 Core i5 9th Gen 9300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GT...,"₹55,390",4.5,"Intel Core i5 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Collection, Acer Product Registration , Quick Access, Acer Care Center1 Year International Travelers Warranty (ITW)",/acer-aspire-7-core-i5-9th-gen-9300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-a715-75g-50sa-gaming-laptop/p/itm0400590ef0b10?pid=COMFR6AANWZVZM8Y&lid=LSTCOMFR6AANWZVZM8YB9YET3&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_485&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMFR6AANWZVZM8Y.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL05 Thin and Li...,"₹48,500",3.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS OFFICE 20192 Year Onsite Warranty,/lenovo-ideapad-slim-3i-2021-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15itl05-thin-light-laptop/p/itm3df60745b3a32?pid=COMG85NJRMG2XMRP&lid=LSTCOMG85NJRMG2XMRPZGXIZG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_486&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMG85NJRMG2XMRP.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15IAL7 Thin an...,"₹61,990",4,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty + 1 Year Accidental Damage Protection + 1 Year Premium Care,/lenovo-ideapad-slim-5-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15ial7-thin-light-laptop/p/itmcc25f14f7409a?pid=COMGGR9SQP6QHU64&lid=LSTCOMGGR9SQP6QHU64NIRA2F&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_487&otracker=search&otracker1=search&fm=organic&iid=en_miNNhhyFUreVvcA_vb4BG93LN7VFbE6mXhVL4tTa5qnxwn0Q_RcSKGjb-w9k_B-n1aXutOkayCSizwKO7lAbBA%3D%3D&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Lenovo ThinkBook 15 Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/DOS) ThinkBook 15 G5 Thin and Light Lap...,"₹52,013",3.7,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/lenovo-thinkbook-15-ryzen-7-octa-core-7730u-8-gb-512-gb-ssd-dos-g5-thin-light-laptop/p/itm8ccdf8f3e6a05?pid=COMGQRD7Z6NGKKGD&lid=LSTCOMGQRD7Z6NGKKGDBECBYB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_488&otracker=search&otracker1=search&fm=organic&iid=en_miNNhhyFUreVvcA_vb4BG93LN7VFbE6mXhVL4tTa5qn3lKYQ2GjYnkOmyVNJdLNczgThbk1oiiNCPZGz5WF3wg%3D%3D&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
DELL Vostro Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Lap...,"₹42,690",4.4,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD38.0 cm (14.96 Inch) DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty,/dell-vostro-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-3400-thin-light-laptop/p/itm74d50fb81cd9d?pid=COMG9NYDYEH382TD&lid=LSTCOMG9NYDYEH382TDR8YS6R&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_489&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMG9NYDYEH382TD.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Lenovo IdeaPad 5 Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) 14ITL05 Thin and Light L...,"₹64,990",4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,/lenovo-ideapad-5-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itmbebeaed8d0a50?pid=COMG72M9CB5JYAKM&lid=LSTCOMG72M9CB5JYAKMZMG9WH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_490&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMG72M9CB5JYAKM.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,04,990",4.5,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home & Student 20193 Years Onsite�Warranty�+ 3 Years Legion Ultimate Support + 1 Year Accidental Damage Protection,/lenovo-legion-5-pro-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-82jq00jcin-82jq0062in-82jq011fin-gaming-laptop/p/itm71ab8a1de490a?pid=COMG6ZFCB5CP39HX&lid=LSTCOMG6ZFCB5CP39HXUACVZD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_491&otracker=search&otracker1=search&fm=organic&iid=en_miNNhhyFUreVvcA_vb4BG93LN7VFbE6mXhVL4tTa5qmgp77efzuuizbRH5T5cM1EIgaNys8tSD2yMeBfIKJNmw%3D%3D&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹94,990",4.6,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/lenovo-loq-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irh8-gaming-laptop/p/itm03ca701d1d503?pid=COMGRFVBCHPXUNV5&lid=LSTCOMGRFVBCHPXUNV5H6FGYB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_492&otracker=search&otracker1=search&fm=organic&iid=en_miNNhhyFUreVvcA_vb4BG93LN7VFbE6mXhVL4tTa5qkxKT-MLUJduHxc0bdq08mHKjslMrEMtEu71ZmCJMAr8g%3D%3D&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
ASUS VivoBook 14 Pentium Silver N6000 - (4 GB/256 GB SSD/Windows 11 Home) X415KA-EK111WS Thin and Ligh...,"₹28,900",4.1,Intel Pentium Silver Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year onsite warranty,/asus-vivobook-14-pentium-silver-n6000-4-gb-256-gb-ssd-windows-11-home-x415ka-ek111ws-thin-light-laptop/p/itm02fb1fcea8aa9?pid=COMGB6DZNPPJHUVV&lid=LSTCOMGB6DZNPPJHUVV1G3HFK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_493&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMGB6DZNPPJHUVV.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
SAMSUNG Galaxy Book2 Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) NP750XEE...,"₹73,990",4.4,Intel Core i5 Processor (12th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/samsung-galaxy-book2-core-i5-12th-gen-1240p-8-gb-512-gb-ssd-windows-11-home-4-graphics-np750xee-xb1in-thin-light-laptop/p/itmc21e71d7ef10d?pid=COMGE82NVCH5UYM4&lid=LSTCOMGE82NVCH5UYM40OJUJS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_494&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMGE82NVCH5UYM4.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Acer Aspire 3 Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) A315-23-R5E9 Laptop,"₹26,500",4,"AMD Athlon Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 Inch) DisplayAcer Care Center, Acer Configuration Manager, Acer Product Registration, Norton Internet Security (Trial Only)1 Year International Travelers Warranty",/acer-aspire-3-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-10-home-a315-23-r5e9-laptop/p/itm41a53096f23ef?pid=COMFRH6ZF2DASZMU&lid=LSTCOMFRH6ZF2DASZMUHRO3XZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_495&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMFRH6ZF2DASZMU.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
MSI GF63 Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹49,290",4.4,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-In Warranty Term,/msi-gf63-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-144-hz-thin-11sc-853in-gaming-laptop/p/itm3ec71325c2f60?pid=COMGEY8WNGQNKE5G&lid=LSTCOMGEY8WNGQNKE5GDDL2XQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_496&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMGEY8WNGQNKE5G.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Lenovo LOQ AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹97,990",4.7,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15aph8-gaming-laptop/p/itm21f19c8b9bf94?pid=COMGRC9RBJNHXXKY&lid=LSTCOMGRC9RBJNHXXKYZHLCDZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_497&otracker=search&otracker1=search&fm=organic&iid=en_miNNhhyFUreVvcA_vb4BG93LN7VFbE6mXhVL4tTa5qkfXODPUH69GfTspdz0pAYu_XqKGLIfklPV9shS2Ui-5A%3D%3D&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
Acer Aspire 5 Core i5 11th Gen 1135G4 - (8 GB/512 GB SSD/Windows 10 Home) A515-56-5695 Thin and Light ...,"₹47,499",4.1,"Free upgrade to Windows 11 when availableIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Acer Care Center, Acer Product Registration1 Year International Travelers Warranty (ITW)",/acer-aspire-5-core-i5-11th-gen-1135g4-8-gb-512-gb-ssd-windows-10-home-a515-56-5695-thin-light-laptop/p/itme6aebaec1a5b3?pid=COMG2BKS4NB69MWP&lid=LSTCOMG2BKS4NB69MWPOHENNH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_498&otracker=search&otracker1=search&fm=organic&iid=6629e434-c128-4b49-ac43-715b783443c4.COMG2BKS4NB69MWP.SEARCH&ppt=None&ppn=None&ssid=yeucosbgg00000001699377457102&qH=c5d334db81c10595,21
